eco:b0910 ['cmk'] [('NCBI-GeneID', ['945535']), ('NCBI-ProteinID', ['NP_415430']), ('Pasteur', ['cmk']), ('RegulonDB', ['ECK120001239']), ('ECOCYC', ['EG11265']), ('ASAP', ['ABE-0003101']), ('UniProt', ['P0A6I0'])]
eco:b3213 ['gltD'] [('NCBI-GeneID', ['947723']), ('NCBI-ProteinID', ['NP_417680']), ('Pasteur', ['gltD']), ('RegulonDB', ['ECK120000397']), ('ECOCYC', ['EG10404']), ('ASAP', ['ABE-0010547']), ('UniProt', ['P09832'])]
eco:b3517 ['gadA'] [('NCBI-GeneID', ['948027']), ('NCBI-ProteinID', ['NP_417974']), ('Pasteur', ['gadA']), ('RegulonDB', ['ECK120002568']), ('ECOCYC', ['EG50009']), ('ASAP', ['ABE-0011490']), ('UniProt', ['P69908'])]
eco:b0674 ['asnB'] [('NCBI-GeneID', ['945281']), ('NCBI-ProteinID', ['NP_415200']), ('Pasteur', ['asnB']), ('RegulonDB', ['ECK120000088']), ('ECOCYC', ['EG10092']), ('ASAP', ['ABE-0002292']), ('UniProt', ['P22106'])]
eco:b3744 ['asnA'] [('NCBI-GeneID', ['948258']), ('NCBI-ProteinID', ['NP_418200']), ('Pasteur', ['asnA']), ('RegulonDB', ['ECK120000087']), ('ECOCYC', ['EG10091']), ('ASAP', ['ABE-0012242']), ('UniProt', ['P00963'])]
eco:b2957 ['ansB'] [('NCBI-GeneID', ['947454']), ('NCBI-ProteinID', ['NP_417432']), ('Pasteur', ['ansB']), ('RegulonDB', ['ECK120000042']), ('ECOCYC', ['EG10046']), ('ASAP', ['ABE-0009700']), ('UniProt', ['P00805'])]
eco:b2574 ['nadB'] [('NCBI-GeneID', ['947049']), ('NCBI-ProteinID', ['NP_417069']), ('Pasteur', ['nadB']), ('RegulonDB', ['ECK120000624']), ('ECOCYC', ['EG10631']), ('ASAP', ['ABE-0008471']), ('UniProt', ['P10902'])]
eco:b1014 ['putA'] [('NCBI-GeneID', ['945600']), ('NCBI-ProteinID', ['NP_415534']), ('Pasteur', ['putA']), ('RegulonDB', ['ECK120000792']), ('ECOCYC', ['EG10801']), ('ASAP', ['ABE-0003424']), ('UniProt', ['P09546'])]
eco:b0219 ['yafV'] [('NCBI-GeneID', ['946585']), ('NCBI-ProteinID', ['NP_414754']), ('Pasteur', ['yafV']), ('RegulonDB', ['ECK120002723']), ('ECOCYC', ['G6103']), ('ASAP', ['ABE-0000734']), ('UniProt', ['Q47679'])]
eco:b2661 ['gabD'] [('NCBI-GeneID', ['948060']), ('NCBI-ProteinID', ['NP_417147']), ('Pasteur', ['gabD']), ('RegulonDB', ['ECK120001300']), ('ECOCYC', ['EG11329']), ('ASAP', ['ABE-0008758']), ('UniProt', ['P25526'])]
eco:b2662 ['gabT'] [('NCBI-GeneID', ['948067']), ('NCBI-ProteinID', ['NP_417148']), ('Pasteur', ['gabT']), ('RegulonDB', ['ECK120000354']), ('ECOCYC', ['EG10361']), ('ASAP', ['ABE-0008760']), ('UniProt', ['P22256'])]
eco:b4139 ['aspA'] [('NCBI-GeneID', ['948658']), ('NCBI-ProteinID', ['NP_418562']), ('Pasteur', ['aspA']), ('RegulonDB', ['ECK120000091']), ('ECOCYC', ['EG10095']), ('ASAP', ['ABE-0013551']), ('UniProt', ['P0AC38'])]
eco:b1525 ['sad'] [('NCBI-GeneID', ['947440']), ('NCBI-ProteinID', ['NP_416042']), ('Pasteur', ['yneI']), ('RegulonDB', ['ECK120003400']), ('ECOCYC', ['G6811']), ('ASAP', ['ABE-0005092']), ('UniProt', ['P76149'])]
eco:b3729 ['glmS'] [('NCBI-GeneID', ['948241']), ('NCBI-ProteinID', ['NP_418185']), ('Pasteur', ['glmS']), ('RegulonDB', ['ECK120000375']), ('ECOCYC', ['EG10382']), ('ASAP', ['ABE-0012198']), ('UniProt', ['P17169'])]
eco:b2366 ['dsdA'] [('NCBI-GeneID', ['946837']), ('NCBI-ProteinID', ['NP_416867']), ('Pasteur', ['dsdA']), ('RegulonDB', ['ECK120000243']), ('ECOCYC', ['EG10249']), ('ASAP', ['ABE-0007804']), ('UniProt', ['P00926'])]
eco:b3617 ['kbl'] [('NCBI-GeneID', ['948138']), ('NCBI-ProteinID', ['NP_418074']), ('Pasteur', ['kbl']), ('RegulonDB', ['ECK120000505']), ('ECOCYC', ['EG10512']), ('ASAP', ['ABE-0011832']), ('UniProt', ['P0AB77'])]
eco:b3124 ['garK'] [('NCBI-GeneID', ['947632']), ('NCBI-ProteinID', ['NP_417593']), ('Pasteur', ['yhaD']), ('RegulonDB', ['ECK120001157']), ('ECOCYC', ['EG11175']), ('ASAP', ['ABE-0010271']), ('UniProt', ['P23524'])]
eco:b4471 ['tdcG'] [('NCBI-GeneID', ['2847724']), ('NCBI-ProteinID', ['YP_026204']), ('RegulonDB', ['ECK120004176']), ('ECOCYC', ['G7624']), ('ASAP', ['ABE-0174101']), ('UniProt', ['P42630'])]
eco:b3772 ['ilvA'] [('NCBI-GeneID', ['948287']), ('NCBI-ProteinID', ['NP_418220']), ('Pasteur', ['ilvA']), ('RegulonDB', ['ECK120000486']), ('ECOCYC', ['EG10493']), ('ASAP', ['ABE-0012321']), ('UniProt', ['P04968'])]
eco:b0870 ['ltaE'] [('NCBI-GeneID', ['944955']), ('NCBI-ProteinID', ['NP_415391']), ('Pasteur', ['ltaE']), ('RegulonDB', ['ECK120003055']), ('ECOCYC', ['G6455']), ('ASAP', ['ABE-0002954']), ('UniProt', ['P75823'])]
eco:b2913 ['serA'] [('NCBI-GeneID', ['945258']), ('NCBI-ProteinID', ['NP_417388']), ('Pasteur', ['serA']), ('RegulonDB', ['ECK120000933']), ('ECOCYC', ['EG10944']), ('ASAP', ['ABE-0009561']), ('UniProt', ['P0A9T0'])]
eco:b3616 ['tdh'] [('NCBI-GeneID', ['948139']), ('NCBI-ProteinID', ['NP_418073']), ('Pasteur', ['tdh']), ('RegulonDB', ['ECK120000982']), ('ECOCYC', ['EG10993']), ('ASAP', ['ABE-0011830']), ('UniProt', ['P07913'])]
eco:b2905 ['gcvT'] [('NCBI-GeneID', ['947390']), ('NCBI-ProteinID', ['NP_417381']), ('Pasteur', ['gcvT']), ('RegulonDB', ['ECK120001406']), ('ECOCYC', ['EG11442']), ('ASAP', ['ABE-0009536']), ('UniProt', ['P27248'])]
eco:b2551 ['glyA'] [('NCBI-GeneID', ['947022']), ('NCBI-ProteinID', ['NP_417046']), ('Pasteur', ['glyA']), ('RegulonDB', ['ECK120000401']), ('ECOCYC', ['EG10408']), ('ASAP', ['ABE-0008389']), ('UniProt', ['P0A825'])]
eco:b2903 ['gcvP'] [('NCBI-GeneID', ['947394']), ('NCBI-ProteinID', ['NP_417379']), ('Pasteur', ['gcvP']), ('RegulonDB', ['ECK120001744']), ('ECOCYC', ['EG11810']), ('ASAP', ['ABE-0009531']), ('UniProt', ['P33195'])]
eco:b2585 ['pssA'] [('NCBI-GeneID', ['947059']), ('NCBI-ProteinID', ['NP_417080']), ('Pasteur', ['pssA']), ('RegulonDB', ['ECK120000772']), ('ECOCYC', ['EG10781']), ('ASAP', ['ABE-0008510']), ('UniProt', ['P23830'])]
eco:b4388 ['serB'] [('NCBI-GeneID', ['948913']), ('NCBI-ProteinID', ['NP_418805']), ('Pasteur', ['serB']), ('RegulonDB', ['ECK120000934']), ('ECOCYC', ['EG10945']), ('ASAP', ['ABE-0014393']), ('UniProt', ['P0AGB0'])]
eco:b0004 ['thrC'] [('NCBI-GeneID', ['945198']), ('NCBI-ProteinID', ['NP_414545']), ('Pasteur', ['thrC']), ('RegulonDB', ['ECK120000989']), ('ECOCYC', ['EG11000']), ('ASAP', ['ABE-0000012']), ('UniProt', ['P00934'])]
eco:b0311 ['betA'] [('NCBI-GeneID', ['945716']), ('NCBI-ProteinID', ['NP_414845']), ('Pasteur', ['betA']), ('RegulonDB', ['ECK120000105']), ('ECOCYC', ['EG10109']), ('ASAP', ['ABE-0001070']), ('UniProt', ['P17444'])]
eco:b0312 ['betB'] [('NCBI-GeneID', ['947376']), ('NCBI-ProteinID', ['NP_414846']), ('Pasteur', ['betB']), ('RegulonDB', ['ECK120000106']), ('ECOCYC', ['EG10110']), ('ASAP', ['ABE-0001072']), ('UniProt', ['P17445'])]
eco:b3940 ['metL'] [('NCBI-GeneID', ['948433']), ('NCBI-ProteinID', ['NP_418375']), ('Pasteur', ['metL']), ('RegulonDB', ['ECK120000583']), ('ECOCYC', ['EG10590']), ('ASAP', ['ABE-0012889']), ('UniProt', ['P00562'])]
eco:b0003 ['thrB'] [('NCBI-GeneID', ['947498']), ('NCBI-ProteinID', ['NP_414544']), ('Pasteur', ['thrB']), ('RegulonDB', ['ECK120000988']), ('ECOCYC', ['EG10999']), ('ASAP', ['ABE-0000010']), ('UniProt', ['P00547'])]
eco:b3433 ['asd'] [('NCBI-GeneID', ['947939']), ('NCBI-ProteinID', ['NP_417891']), ('Pasteur', ['asd']), ('RegulonDB', ['ECK120000084']), ('ECOCYC', ['EG10088']), ('ASAP', ['ABE-0011211']), ('UniProt', ['P0A9Q9'])]
eco:b0907 ['serC'] [('NCBI-GeneID', ['945527']), ('NCBI-ProteinID', ['NP_415427']), ('Pasteur', ['serC']), ('RegulonDB', ['ECK120000935']), ('ECOCYC', ['EG10946']), ('ASAP', ['ABE-0003093']), ('UniProt', ['P23721'])]
eco:b4024 ['lysC'] [('NCBI-GeneID', ['948531']), ('NCBI-ProteinID', ['NP_418448']), ('Pasteur', ['lysC']), ('RegulonDB', ['ECK120000543']), ('ECOCYC', ['EG10550']), ('ASAP', ['ABE-0013156']), ('UniProt', ['P08660'])]
eco:b1261 ['trpB'] [('NCBI-GeneID', ['945768']), ('NCBI-ProteinID', ['NP_415777']), ('Pasteur', ['trpB']), ('RegulonDB', ['ECK120001014']), ('ECOCYC', ['EG11025']), ('ASAP', ['ABE-0004234']), ('UniProt', ['P0A879'])]
eco:b1386 ['tynA'] [('NCBI-GeneID', ['945939']), ('NCBI-ProteinID', ['NP_415904']), ('Pasteur', ['tynA']), ('RegulonDB', ['ECK120002427']), ('ECOCYC', ['EG13139']), ('ASAP', ['ABE-0004639']), ('UniProt', ['P46883'])]
eco:b2478 ['dapA'] [('NCBI-GeneID', ['946952']), ('NCBI-ProteinID', ['NP_416973']), ('Pasteur', ['dapA']), ('RegulonDB', ['ECK120000199']), ('ECOCYC', ['EG10205']), ('ASAP', ['ABE-0008163']), ('UniProt', ['P0A6L2'])]
eco:b0031 ['dapB'] [('NCBI-GeneID', ['944762']), ('NCBI-ProteinID', ['NP_414572']), ('Pasteur', ['dapB']), ('RegulonDB', ['ECK120000200']), ('ECOCYC', ['EG10206']), ('ASAP', ['ABE-0000112']), ('UniProt', ['P04036'])]
eco:b2521 ['sseA'] [('NCBI-GeneID', ['946993']), ('NCBI-ProteinID', ['NP_417016']), ('Pasteur', ['sseA']), ('RegulonDB', ['ECK120001548']), ('ECOCYC', ['EG11600']), ('ASAP', ['ABE-0008299']), ('UniProt', ['P31142'])]
eco:b3008 ['metC'] [('NCBI-GeneID', ['946240']), ('NCBI-ProteinID', ['NP_417481']), ('Pasteur', ['metC']), ('RegulonDB', ['ECK120000576']), ('ECOCYC', ['EG10583']), ('ASAP', ['ABE-0009878']), ('UniProt', ['P06721'])]
eco:b1919 ['dcyD'] [('NCBI-GeneID', ['946831']), ('NCBI-ProteinID', ['NP_416429']), ('Pasteur', ['yedO']), ('RegulonDB', ['ECK120003624']), ('ECOCYC', ['G7038']), ('ASAP', ['ABE-0006389']), ('UniProt', ['P76316'])]
eco:b3829 ['metE'] [('NCBI-GeneID', ['948323']), ('NCBI-ProteinID', ['NP_418273']), ('Pasteur', ['metE']), ('RegulonDB', ['ECK120000577']), ('ECOCYC', ['EG10584']), ('ASAP', ['ABE-0012520']), ('UniProt', ['P25665'])]
eco:b3939 ['metB'] [('NCBI-GeneID', ['948434']), ('NCBI-ProteinID', ['NP_418374']), ('Pasteur', ['metB']), ('RegulonDB', ['ECK120000575']), ('ECOCYC', ['EG10582']), ('ASAP', ['ABE-0012887']), ('UniProt', ['P00935'])]
eco:b3607 ['cysE'] [('NCBI-GeneID', ['948126']), ('NCBI-ProteinID', ['NP_418064']), ('Pasteur', ['cysE']), ('RegulonDB', ['ECK120000182']), ('ECOCYC', ['EG10187']), ('ASAP', ['ABE-0011793']), ('UniProt', ['P0A9D4'])]
eco:b2421 ['cysM'] [('NCBI-GeneID', ['946888']), ('NCBI-ProteinID', ['NP_416916']), ('Pasteur', ['cysM']), ('RegulonDB', ['ECK120000188']), ('ECOCYC', ['EG10193']), ('ASAP', ['ABE-0007982']), ('UniProt', ['P16703'])]
eco:b2687 ['luxS'] [('NCBI-GeneID', ['947168']), ('NCBI-ProteinID', ['NP_417172']), ('Pasteur', ['ygaG']), ('RegulonDB', ['ECK120002369']), ('ECOCYC', ['EG12712']), ('ASAP', ['ABE-0008842']), ('UniProt', ['P45578'])]
eco:b0261 ['mmuM'] [('NCBI-GeneID', ['946143']), ('NCBI-ProteinID', ['NP_414795']), ('Pasteur', ['yagD']), ('RegulonDB', ['ECK120002756']), ('ECOCYC', ['G6136']), ('ASAP', ['ABE-0000895']), ('UniProt', ['Q47690'])]
eco:b4013 ['metA'] [('NCBI-GeneID', ['948513']), ('NCBI-ProteinID', ['NP_418437']), ('Pasteur', ['metA']), ('RegulonDB', ['ECK120000574']), ('ECOCYC', ['EG10581']), ('ASAP', ['ABE-0013121']), ('UniProt', ['P07623'])]
eco:b4019 ['metH'] [('NCBI-GeneID', ['948522']), ('NCBI-ProteinID', ['NP_418443']), ('Pasteur', ['metH']), ('RegulonDB', ['ECK120000580']), ('ECOCYC', ['EG10587']), ('ASAP', ['ABE-0013140']), ('UniProt', ['P13009'])]
eco:b0159 ['mtn'] [('NCBI-GeneID', ['948542']), ('NCBI-ProteinID', ['NP_414701']), ('Pasteur', ['pfs']), ('RegulonDB', ['ECK120001078']), ('ECOCYC', ['EG11090']), ('ASAP', ['ABE-0000545']), ('UniProt', ['P0AF12'])]
eco:b2688 ['gshA'] [('NCBI-GeneID', ['944881']), ('NCBI-ProteinID', ['NP_417173']), ('Pasteur', ['gshA']), ('RegulonDB', ['ECK120000411']), ('ECOCYC', ['EG10418']), ('ASAP', ['ABE-0008845']), ('UniProt', ['P0A6W9'])]
eco:b2947 ['gshB'] [('NCBI-GeneID', ['947445']), ('NCBI-ProteinID', ['NP_417422']), ('Pasteur', ['gshB']), ('RegulonDB', ['ECK120000412']), ('ECOCYC', ['EG10419']), ('ASAP', ['ABE-0009667']), ('UniProt', ['P04425'])]
eco:b3770 ['ilvE'] [('NCBI-GeneID', ['948278']), ('NCBI-ProteinID', ['YP_026247']), ('Pasteur', ['ilvE']), ('RegulonDB', ['ECK120000490']), ('ECOCYC', ['EG10497']), ('ASAP', ['ABE-0012316']), ('UniProt', ['P0AB80'])]
eco:b1832 ['msrC'] [('NCBI-GeneID', ['946086']), ('NCBI-ProteinID', ['NP_416346']), ('RegulonDB', ['ECK120003592']), ('ECOCYC', ['G7005']), ('ASAP', ['ABE-0006095']), ('UniProt', ['P76270'])]
eco:b1961 ['dcm'] [('NCBI-GeneID', ['946479']), ('NCBI-ProteinID', ['NP_416470']), ('Pasteur', ['dcm']), ('RegulonDB', ['ECK120000205']), ('ECOCYC', ['EG10211']), ('ASAP', ['ABE-0006509']), ('UniProt', ['P0AED9'])]
eco:b4054 ['tyrB'] [('NCBI-GeneID', ['948563']), ('NCBI-ProteinID', ['NP_418478']), ('Pasteur', ['tyrB']), ('RegulonDB', ['ECK120001029']), ('ECOCYC', ['EG11040']), ('ASAP', ['ABE-0013278']), ('UniProt', ['P04693'])]
eco:b2942 ['metK'] [('NCBI-GeneID', ['945389']), ('NCBI-ProteinID', ['NP_417417']), ('Pasteur', ['metK']), ('RegulonDB', ['ECK120000582']), ('ECOCYC', ['EG10589']), ('ASAP', ['ABE-0009650']), ('UniProt', ['P0A817'])]
eco:b0121 ['speE'] [('NCBI-GeneID', ['947726']), ('NCBI-ProteinID', ['NP_414663']), ('Pasteur', ['speE']), ('RegulonDB', ['ECK120000952']), ('ECOCYC', ['EG10963']), ('ASAP', ['ABE-0000418']), ('UniProt', ['P09158'])]
eco:b0120 ['speD'] [('NCBI-GeneID', ['947719']), ('NCBI-ProteinID', ['NP_414662']), ('Pasteur', ['speD']), ('RegulonDB', ['ECK120000951']), ('ECOCYC', ['EG10962']), ('ASAP', ['ABE-0000416']), ('UniProt', ['P0A7F6'])]
eco:b2917 ['scpA'] [('NCBI-GeneID', ['945576']), ('NCBI-ProteinID', ['NP_417392']), ('Pasteur', ['yliK']), ('RegulonDB', ['ECK120001408']), ('ECOCYC', ['EG11444']), ('ASAP', ['ABE-0009577']), ('UniProt', ['P27253'])]
eco:b3572 ['avtA'] [('NCBI-GeneID', ['948087']), ('NCBI-ProteinID', ['YP_026231']), ('Pasteur', ['avtA']), ('RegulonDB', ['ECK120000103']), ('ECOCYC', ['EG10107']), ('ASAP', ['ABE-0011671']), ('UniProt', ['P09053'])]
eco:b0074 ['leuA'] [('NCBI-GeneID', ['947465']), ('NCBI-ProteinID', ['NP_414616']), ('Pasteur', ['leuA']), ('RegulonDB', ['ECK120001204']), ('ECOCYC', ['EG11226']), ('ASAP', ['ABE-0000267']), ('UniProt', ['P09151'])]
eco:b3771 ['ilvD'] [('NCBI-GeneID', ['948277']), ('NCBI-ProteinID', ['YP_026248']), ('RegulonDB', ['ECK120000489']), ('ECOCYC', ['EG10496']), ('ASAP', ['ABE-0012318']), ('UniProt', ['P05791'])]
eco:b3774 ['ilvC'] [('NCBI-GeneID', ['948286']), ('NCBI-ProteinID', ['NP_418222']), ('Pasteur', ['ilvC']), ('RegulonDB', ['ECK120000488']), ('ECOCYC', ['EG10495']), ('ASAP', ['ABE-0012331']), ('UniProt', ['P05793'])]
eco:b3769 ['ilvM'] [('NCBI-GeneID', ['948279']), ('NCBI-ProteinID', ['NP_418217']), ('Pasteur', ['ilvM']), ('RegulonDB', ['ECK120000494']), ('ECOCYC', ['EG10501']), ('ASAP', ['ABE-0012313']), ('UniProt', ['P0ADG1'])]
eco:b0072 ['leuC'] [('NCBI-GeneID', ['945076']), ('NCBI-ProteinID', ['NP_414614']), ('Pasteur', ['leuC']), ('RegulonDB', ['ECK120001528']), ('ECOCYC', ['EG11576']), ('ASAP', ['ABE-0000261']), ('UniProt', ['P0A6A6'])]
eco:b0073 ['leuB'] [('NCBI-GeneID', ['944798']), ('NCBI-ProteinID', ['NP_414615']), ('RegulonDB', ['ECK120001529']), ('ECOCYC', ['EG11577']), ('ASAP', ['ABE-0000265']), ('UniProt', ['P30125'])]
eco:b3809 ['dapF'] [('NCBI-GeneID', ['948364']), ('NCBI-ProteinID', ['NP_418254']), ('Pasteur', ['dapF']), ('RegulonDB', ['ECK120000203']), ('ECOCYC', ['EG10209']), ('ASAP', ['ABE-0012442']), ('UniProt', ['P0A6K1'])]
eco:b2838 ['lysA'] [('NCBI-GeneID', ['947313']), ('NCBI-ProteinID', ['NP_417315']), ('Pasteur', ['lysA']), ('RegulonDB', ['ECK120000542']), ('ECOCYC', ['EG10549']), ('ASAP', ['ABE-0009309']), ('UniProt', ['P00861'])]
eco:b0085 ['murE'] [('NCBI-GeneID', ['944791']), ('NCBI-ProteinID', ['NP_414627']), ('Pasteur', ['murE']), ('RegulonDB', ['ECK120000614']), ('ECOCYC', ['EG10621']), ('ASAP', ['ABE-0000311']), ('UniProt', ['P22188'])]
eco:b0166 ['dapD'] [('NCBI-GeneID', ['944862']), ('NCBI-ProteinID', ['NP_414708']), ('Pasteur', ['dapD']), ('RegulonDB', ['ECK120000201']), ('ECOCYC', ['EG10207']), ('ASAP', ['ABE-0000565']), ('UniProt', ['P0A9D8'])]
eco:b2472 ['dapE'] [('NCBI-GeneID', ['948313']), ('NCBI-ProteinID', ['NP_416967']), ('Pasteur', ['dapE']), ('RegulonDB', ['ECK120000202']), ('ECOCYC', ['EG10208']), ('ASAP', ['ABE-0008142']), ('UniProt', ['P0AED7'])]
eco:b0086 ['murF'] [('NCBI-GeneID', ['944813']), ('NCBI-ProteinID', ['NP_414628']), ('Pasteur', ['murF']), ('RegulonDB', ['ECK120000615']), ('ECOCYC', ['EG10622']), ('ASAP', ['ABE-0000313']), ('UniProt', ['P11880'])]
eco:b4131 ['cadA'] [('NCBI-GeneID', ['948643']), ('NCBI-ProteinID', ['NP_418555']), ('Pasteur', ['cadA']), ('RegulonDB', ['ECK120000127']), ('ECOCYC', ['EG10131']), ('ASAP', ['ABE-0013526']), ('UniProt', ['P0A9H3'])]
eco:b2222 ['atoA'] [('NCBI-GeneID', ['946719']), ('NCBI-ProteinID', ['NP_416726']), ('Pasteur', ['atoA']), ('RegulonDB', ['ECK120001613']), ('ECOCYC', ['EG11670']), ('ASAP', ['ABE-0007349']), ('UniProt', ['P76459'])]
eco:b1297 ['puuA'] [('NCBI-GeneID', ['946202']), ('NCBI-ProteinID', ['NP_415813']), ('Pasteur', ['ycjK']), ('RegulonDB', ['ECK120003239']), ('ECOCYC', ['G6644']), ('ASAP', ['ABE-0004365']), ('UniProt', ['P78061'])]
eco:b1301 ['puuB'] [('NCBI-GeneID', ['945072']), ('NCBI-ProteinID', ['NP_415817']), ('Pasteur', ['ordL']), ('RegulonDB', ['ECK120001754']), ('ECOCYC', ['EG11822']), ('ASAP', ['ABE-0004378']), ('UniProt', ['P37906'])]
eco:b0243 ['proA'] [('NCBI-GeneID', ['946680']), ('NCBI-ProteinID', ['NP_414778']), ('Pasteur', ['proA']), ('RegulonDB', ['ECK120000758']), ('ECOCYC', ['EG10767']), ('ASAP', ['ABE-0000832']), ('UniProt', ['P07004'])]
eco:b1300 ['puuC'] [('NCBI-GeneID', ['947003']), ('NCBI-ProteinID', ['NP_415816']), ('Pasteur', ['aldH']), ('RegulonDB', ['ECK120000033']), ('ECOCYC', ['EG10036']), ('ASAP', ['ABE-0004376']), ('UniProt', ['P23883'])]
eco:b1298 ['puuD'] [('NCBI-GeneID', ['945882']), ('NCBI-ProteinID', ['NP_415814']), ('Pasteur', ['ycjL']), ('RegulonDB', ['ECK120003240']), ('ECOCYC', ['G6645']), ('ASAP', ['ABE-0004369']), ('UniProt', ['P76038'])]
eco:b1444 ['patD'] [('NCBI-GeneID', ['945876']), ('NCBI-ProteinID', ['NP_415961']), ('Pasteur', ['ydcW']), ('RegulonDB', ['ECK120003344']), ('ECOCYC', ['G6755']), ('ASAP', ['ABE-0004813']), ('UniProt', ['P77674'])]
eco:b1744 ['astE'] [('NCBI-GeneID', ['946256']), ('NCBI-ProteinID', ['NP_416258']), ('Pasteur', ['astE']), ('RegulonDB', ['ECK120003528']), ('ECOCYC', ['G6940']), ('ASAP', ['ABE-0005815']), ('UniProt', ['P76215'])]
eco:b0386 ['proC'] [('NCBI-GeneID', ['945034']), ('NCBI-ProteinID', ['NP_414920']), ('Pasteur', ['proC']), ('RegulonDB', ['ECK120000760']), ('ECOCYC', ['EG10769']), ('ASAP', ['ABE-0001338']), ('UniProt', ['P0A9L8'])]
eco:b2965 ['speC'] [('NCBI-GeneID', ['947457']), ('NCBI-ProteinID', ['NP_417440']), ('Pasteur', ['speC']), ('RegulonDB', ['ECK120000950']), ('ECOCYC', ['EG10961']), ('ASAP', ['ABE-0009730']), ('UniProt', ['P21169'])]
eco:b2937 ['speB'] [('NCBI-GeneID', ['947715']), ('NCBI-ProteinID', ['NP_417412']), ('Pasteur', ['speB']), ('RegulonDB', ['ECK120000949']), ('ECOCYC', ['EG10960']), ('ASAP', ['ABE-0009632']), ('UniProt', ['P60651'])]
eco:b1584 ['speG'] [('NCBI-GeneID', ['946117']), ('NCBI-ProteinID', ['NP_416101']), ('Pasteur', ['speG']), ('RegulonDB', ['ECK120003431']), ('ECOCYC', ['G6842']), ('ASAP', ['ABE-0005286']), ('UniProt', ['P0A951'])]
eco:b4117 ['adiA'] [('NCBI-GeneID', ['948638']), ('NCBI-ProteinID', ['NP_418541']), ('RegulonDB', ['ECK120001457']), ('ECOCYC', ['EG11501']), ('ASAP', ['ABE-0013483']), ('UniProt', ['P28629'])]
eco:b3073 ['patA'] [('NCBI-GeneID', ['947120']), ('NCBI-ProteinID', ['NP_417544']), ('RegulonDB', ['ECK120004150']), ('ECOCYC', ['G7596']), ('ASAP', ['ABE-0010092']), ('UniProt', ['P42588'])]
eco:b0242 ['proB'] [('NCBI-GeneID', ['946425']), ('NCBI-ProteinID', ['NP_414777']), ('Pasteur', ['proB']), ('RegulonDB', ['ECK120000759']), ('ECOCYC', ['EG10768']), ('ASAP', ['ABE-0000830']), ('UniProt', ['P0A7B5'])]
eco:b1745 ['astB'] [('NCBI-GeneID', ['946259']), ('NCBI-ProteinID', ['NP_416259']), ('Pasteur', ['astB']), ('RegulonDB', ['ECK120003529']), ('ECOCYC', ['G6941']), ('ASAP', ['ABE-0005817']), ('UniProt', ['P76216'])]
eco:b1747 ['astA'] [('NCBI-GeneID', ['946261']), ('NCBI-ProteinID', ['NP_416261']), ('Pasteur', ['astA']), ('RegulonDB', ['ECK120003531']), ('ECOCYC', ['G6943']), ('ASAP', ['ABE-0005822']), ('UniProt', ['P0AE37'])]
eco:b1748 ['astC'] [('NCBI-GeneID', ['946255']), ('NCBI-ProteinID', ['NP_416262']), ('Pasteur', ['argM']), ('RegulonDB', ['ECK120003532']), ('ECOCYC', ['G6944']), ('ASAP', ['ABE-0005824']), ('UniProt', ['P77581'])]
eco:b1746 ['astD'] [('NCBI-GeneID', ['946260']), ('NCBI-ProteinID', ['NP_416260']), ('Pasteur', ['astD']), ('RegulonDB', ['ECK120003530']), ('ECOCYC', ['G6942']), ('ASAP', ['ABE-0005820']), ('UniProt', ['P76217'])]
eco:b2019 ['hisG'] [('NCBI-GeneID', ['946549']), ('NCBI-ProteinID', ['NP_416523']), ('Pasteur', ['hisG']), ('RegulonDB', ['ECK120000442']), ('ECOCYC', ['EG10449']), ('ASAP', ['ABE-0006713']), ('UniProt', ['P60757'])]
eco:b2026 ['hisI'] [('NCBI-GeneID', ['946515']), ('NCBI-ProteinID', ['NP_416530']), ('Pasteur', ['hisI']), ('RegulonDB', ['ECK120000444']), ('ECOCYC', ['EG10451']), ('ASAP', ['ABE-0006729']), ('UniProt', ['P06989'])]
eco:b2021 ['hisC'] [('NCBI-GeneID', ['946551']), ('NCBI-ProteinID', ['NP_416525']), ('Pasteur', ['hisC']), ('RegulonDB', ['ECK120000439']), ('ECOCYC', ['EG10446']), ('ASAP', ['ABE-0006717']), ('UniProt', ['P06986'])]
eco:b2022 ['hisB'] [('NCBI-GeneID', ['946552']), ('NCBI-ProteinID', ['NP_416526']), ('Pasteur', ['hisB']), ('RegulonDB', ['ECK120000438']), ('ECOCYC', ['EG10445']), ('ASAP', ['ABE-0006720']), ('UniProt', ['P06987'])]
eco:b2024 ['hisA'] [('NCBI-GeneID', ['946521']), ('NCBI-ProteinID', ['NP_416528']), ('Pasteur', ['hisA']), ('RegulonDB', ['ECK120000437']), ('ECOCYC', ['EG10444']), ('ASAP', ['ABE-0006725']), ('UniProt', ['P10371'])]
eco:b2020 ['hisD'] [('NCBI-GeneID', ['946531']), ('NCBI-ProteinID', ['NP_416524']), ('Pasteur', ['hisD']), ('RegulonDB', ['ECK120000440']), ('ECOCYC', ['EG10447']), ('ASAP', ['ABE-0006715']), ('UniProt', ['P06988'])]
eco:b3942 ['katG'] [('NCBI-GeneID', ['948431']), ('NCBI-ProteinID', ['NP_418377']), ('Pasteur', ['katG']), ('RegulonDB', ['ECK120000504']), ('ECOCYC', ['EG10511']), ('ASAP', ['ABE-0012901']), ('UniProt', ['P13029'])]
