,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,class
40,eco:b2935,0.0010811698142108976,0.11604427861349972,0.022050727464521153,0.022359538882853098,0.15446354666974904,2
41,eco:b4381,0.0335577309456857,0.13871219541258514,0.02891514865285381,0.025032153989686706,0.16659892519522557,2
42,eco:b3526,0.012287530073479927,0.1311984551072605,0.006272802918773603,0.006272802918773603,0.15350761256637216,2
43,eco:b4268,0.0026683409138379037,0.12104024729178076,0.0,0.0,0.14058250418424545,2
44,eco:b3553,0.03642114635790901,0.13759231713769454,0.008168130798275823,0.009118200041751352,0.17078009646018336,2
45,eco:b0124,3.3376412665561695e-05,0.0942768579834593,0.000286072675638072,0.00025494364373856174,0.1133743241012973,2
46,eco:b2464,0.00014551643240395113,0.10934355911350763,0.0010528909458817765,0.0016667944196445622,0.1301501499950905,2
47,eco:b2029,3.093442570222836e-05,0.09454003701254125,0.00013249103292628864,0.00013097972836819408,0.11450144326432513,2
48,eco:b1851,0.01228320852823314,0.1287511486327003,0.0001358472590136182,0.00019676592677936853,0.14984421031755102,2
49,eco:b0767,5.349606093086618e-26,0.001088139281828074,3.5560107249283463e-06,3.5560107249283463e-06,0.001088139281828074,2
50,eco:b1852,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
51,eco:b1850,0.22434204151049306,0.15982057297536983,0.06156330870089915,0.05739722060459992,0.20624813766815928,2
52,eco:b3386,9.342221388541021e-05,0.09971783622346214,0.001938713221897122,0.0023767319439437105,0.12374697647612588,2
53,eco:b4090,0.0003772343717497999,0.10896223894223123,0.017087542836782533,0.016249079236413968,0.13788669467396367,2
54,eco:b3752,0.0020715446699014913,0.12349771548096761,0.012453571226755245,0.010457826158763794,0.15005108239602274,2
55,eco:b4383,0.0020533859889131467,0.12337580263251649,0.02108317127520362,0.020289716378905212,0.14841887347328062,2
56,eco:b2842,3.946273559206981e-05,0.09392652780263065,0.0007175239418299863,0.0007177214979813712,0.10396628066649859,2
57,eco:b3091,3.94692912594368e-05,0.09397204586795785,0.0007155483803161374,0.0007153508241647524,0.10423831548695559,2
58,eco:b3092,2.300408849456828e-06,0.08223550324365184,0.000722265289463224,0.0007221665113875317,0.09081924346678272,2
59,eco:b1521,2.2868958796128403e-06,0.08223550324365184,1.3433818294173754e-05,1.33350402184813e-05,0.09000313900541167,2
60,eco:b2843,2.1605931889680697e-06,0.0820788641898544,0.0,0.0,0.08840720139206383,2
61,eco:b4323,3.7428525107044023e-05,0.09399482144863355,0.0021130605952129774,0.00211315937328867,0.10441967203392694,2
62,eco:b4322,0.0006791352716980988,0.10964733765820245,0.005605063127092613,0.005605161905168306,0.12447093771903396,2
63,eco:b1617,1.2594382179366047e-07,0.07300877885863366,0.0,0.0,0.07837340131473827,2
64,eco:b2042,4.68303254484859e-05,0.09530733711240916,0.008098896164428101,0.007822518770735584,0.12083848066773901,2
65,eco:b2028,3.120434404444388e-06,0.08319038477928059,0.0013702494660057228,0.0013702494660057228,0.10014753758833023,2
66,eco:b3580,5.5499823575808264e-05,0.09940060026516905,0.004780682001152946,0.00487257053859456,0.11374247050253612,2
67,eco:b3575,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
68,eco:b4196,3.5457318864136397e-06,0.08874297377519944,0.001546699110428694,0.0015445940866439134,0.10056681061369689,2
69,eco:b0062,1.850658583727736e-06,0.08215141634535882,0.0,0.0,0.0936571322132677,2
70,eco:b0063,3.359985188476121e-05,0.09425315842137195,0.0021426315960873356,0.0021882476951562827,0.1146180296159496,2
71,eco:b4198,7.119635442173258e-05,0.09940060026516905,0.0016993694152320968,0.0016791689985609433,0.12213290320808093,2
72,eco:b4197,9.00175078457066e-06,0.09173943337416629,0.0016328623112791358,0.0017027516147581296,0.10844545717569487,2
73,eco:b1580,2.175166360753088e-06,0.08218322383917398,0.0,0.0,0.08954974763798332,2
74,eco:b3904,0.0010008722720222757,0.11222360496863741,0.006758758634355136,0.006843024567409829,0.12896791275463781,2
75,eco:b3902,0.01817000869198148,0.13390680864293486,0.009772142941012876,0.009947474029532954,0.16309583899355395,2
76,eco:b3564,7.965049866674272e-05,0.09982403200218787,0.0004508285147023366,0.00048418609104599117,0.1230107552556827,2
77,eco:b3565,0.00020525174988539495,0.1083012894859092,0.002846052579169221,0.0030786977966179773,0.13387655597938536,2
78,eco:b4297,0.010869206290446869,0.12071444436581379,0.0,0.0,0.1393563455043328,2
79,eco:b4298,0.19851619811912954,0.14878534293659432,0.0017318445536920555,0.0015995216909236627,0.18944722005113723,2
80,eco:b2168,0.002546575889621598,0.1215755720493572,0.0,0.0,0.14359738013165668,2
81,eco:b2705,0.0007112044371017884,0.1095992587548137,0.002187008437879558,0.0022217400754594254,0.1386747320506844,2
82,eco:b2704,6.441628311306783e-05,0.10210758828981961,7.723060672672521e-05,0.00012776834337401499,0.11793227779354035,2
83,eco:b4085,0.0007087786322170019,0.10985615710524982,0.0010032846375222285,0.0009906863218605655,0.13841133325627364,2
84,eco:b4465,3.904786769402377e-05,0.09357101677070567,8.921984108466763e-05,8.949293657736338e-05,0.10860641337582409,2
85,eco:b4084,2.0696275580944633e-05,0.09310629853494354,0.0,0.0,0.10799376583717006,2
86,eco:b1819,0.00010392380235163946,0.10502494795524303,0.0009191108118084396,0.0016560976425271147,0.12504271058406008,2
87,eco:b1613,0.000713576357155678,0.10969545471042061,0.005203569041383502,0.004530836731999466,0.1390011738352328,2
88,eco:b2048,4.5019761625806555e-05,0.09504158788345186,0.004121416430191953,0.004121416430191953,0.11267826040196913,2
89,eco:b2049,2.485200970180893e-06,0.0828228549150028,0.0027523523010945404,0.0027523523010945404,0.09431861255374696,2
90,eco:b2053,1.377975034701977e-07,0.07335923776173305,0.001378546824363889,0.001378546824363889,0.08159579044715545,2
91,eco:b3600,0.0007058223148293398,0.10924797907931749,0.0006858491055579392,0.0006857914850137855,0.1374972098992776,2
92,eco:b2052,7.677388683933059e-09,0.06581342183609228,0.0,0.0,0.07151531746263082,2
93,eco:b0394,0.000849479717904927,0.110211365138218,0.0019924344479664113,0.0022024643022619645,0.14250265059568662,2
94,eco:b2803,0.0009978154226707831,0.11053628071940379,0.0013785468243638892,0.001378546824363889,0.12552135326890534,2
95,eco:b2802,5.46311896254486e-05,0.09425315842137195,0.0,0.0,0.10317508781872248,2
96,eco:b2245,0.012801112668273896,0.12884503924406104,0.001378546824363889,0.001378546824363889,0.15298913696628616,2
97,eco:b2800,0.0181698499855586,0.13352530776361027,0.004566334036974157,0.004675070254670964,0.1624066841150628,2
98,eco:b2247,0.0007008775291513921,0.10724801607557713,0.0,0.0,0.11997876383077732,2
99,eco:b3903,5.479858865948313e-05,0.09547722541385731,0.0,0.0,0.10513682756609878,2
100,eco:b2169,0.002126788895134966,0.12289054873818998,0.013204304838763533,0.014864345137538482,0.14805875118715175,2
101,eco:b3599,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
102,eco:b0757,5.226730484227577e-06,0.09004300292992738,0.0010970125896474093,0.0012452225056013662,0.10414259645281233,2
103,eco:b2091,0.00024082246237273173,0.10505437495102764,0.001378546824363889,0.001378546824363889,0.12185693492820823,2
104,eco:b0344,6.678423381392589e-05,0.1006547823356289,0.0,0.0,0.11563552666653891,2
105,eco:b3077,8.236950179525588e-05,0.10400528826635717,0.0002935896188315883,0.0003842798321018263,0.12411261057887847,2
106,eco:b0759,3.1561739056614976e-06,0.08320884691527246,0.0016706304227043164,0.001535380325141217,0.10069160722924425,2
107,eco:b4119,0.0011370782330150514,0.11910389587046304,0.015277136048583306,0.017101871490396606,0.14557542264288745,2
108,eco:b0758,4.7417204837005094e-07,0.0801837177502604,0.00018790459281427816,0.0003393220275104613,0.09268576045843564,2
109,eco:b0403,0.00021109819520557117,0.10767922578983849,0.005184168933032356,0.005320124500079377,0.13402207301826474,2
110,eco:b4565,1.3196314741267154e-05,0.09023804192544348,0.0,0.0,0.10013537468171692,2
111,eco:b2036,2.0191682073089814e-07,0.07436316227691742,0.0,0.0,0.08563105212659548,2
112,eco:b3137,0.03357118842852873,0.1390207876159502,0.01377507347164067,0.015282640170766568,0.1668830504521473,2
113,eco:b4477,0.03343888556828167,0.13599530801603832,0.0027523523010945404,0.0027523523010945404,0.16223384583014627,2
114,eco:b3140,5.349606093086618e-26,0.001088139281828074,0.0,0.0,0.001088139281828074,2
115,eco:b3141,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
116,eco:b3693,0.0018363443164340955,0.11222360496863741,0.001378546824363889,0.001378546824363889,0.1262083491408849,2
117,eco:b4478,0.00010054230304204949,0.09547722541385731,0.0,0.0,0.10385965292113312,2
118,eco:b2787,0.011735101112555,0.12094808522587666,0.0,0.0,0.1407165196066179,2
119,eco:b3126,0.20259605021746868,0.14908113884700502,0.005462102061085427,0.005286318710354915,0.19180485516176474,2
120,eco:b4195,1.0717929475098506e-08,0.0694975095829875,0.0,0.0,0.07499553542470233,2
121,eco:b4192,1.950814764836409e-07,0.0779661185693944,0.001378546824363889,0.001378546824363889,0.08606844475515703,2
122,eco:b3128,0.011735101112555,0.12094808522587666,0.0,0.0,0.1407165196066179,2
123,eco:b1095,5.159077889363198e-14,0.0047394510941845,0.0006475127636768406,0.000654907509957302,0.007692108399398932,2
124,eco:b2323,5.159077889363198e-14,0.0047394510941845,0.0006475127636768406,0.000654907509957302,0.007692108399398932,1
125,eco:b1093,4.333571206424008e-14,0.005331882480957562,0.007835872328884434,0.007798542019586017,0.007562568008705114,1
126,eco:b1288,5.368512103715191e-14,0.005468597416366731,0.00010044319182555543,9.423428421060119e-05,0.00810663764961915,1
127,eco:b1091,0.03299943655843793,0.12735701908974784,0.008471148000431413,0.008431638929006295,0.15788666659178102,2
128,eco:b0180,5.248145646259327e-14,0.006093579978237215,0.0057357523663613364,0.005716290670820159,0.00877765687341313,1
129,eco:b0954,2.7010889002294952e-14,0.004352557127312296,0.0,0.0,0.0063319342971138405,1
130,eco:b1092,2.872163210109748e-14,0.003808487486398259,0.0011205982616086473,0.0011601073330337638,0.005904451007824239,1
131,eco:b3256,0.04244468450059677,0.12714108653788322,0.0017929298226939687,0.0018364690396073377,0.15977752449460847,1
132,eco:b1805,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
133,eco:b3846,0.012132659780311117,0.10927982051886262,4.311334217771391e-05,5.773413894097787e-05,0.13247159985462514,2
134,eco:b2844,0.0534049365597556,0.12840378910966357,0.002957094573217485,0.0029132293307440973,0.1625574612788978,2
135,eco:b3845,0.05439610551014077,0.1300517045439534,0.005703208520815543,0.005527911667620027,0.16608398251488576,2
136,eco:b0221,0.007640206474325209,0.10836389138734615,0.0006915045138604421,0.0006910300156280086,0.12941271942904184,2
137,eco:b2261,3.8583848914211667e-16,0.03922777403224709,0.0006882856314250201,0.0006880880752736351,0.04507732493440865,2
138,eco:b2260,6.124276517987891e-16,0.04170623628478505,0.0007252286317339979,0.0007254261878853826,0.04761670769916868,2
139,eco:b4039,6.934617700136854e-14,0.047866598263783686,0.015907878414328946,0.015911389156738225,0.05637585160287852,2
140,eco:b2265,6.9019912816514674e-15,0.044630289751246,0.007168324953001392,0.007168324953001392,0.05414985363262529,2
141,eco:b3930,1.216797232475904e-12,0.05158765330217634,0.010007088314711775,0.010005527621115848,0.06170017787117461,2
142,eco:b3833,7.020938076621621e-14,0.04779337975783526,0.004579825723865442,0.004577869917966722,0.056520936840455616,2
143,eco:b2907,5.261969447594665e-15,0.04449787137434341,0.00023809467364909278,0.0002371167706997375,0.05106161071848465,2
144,eco:b2264,1.9851518148707274e-15,0.04176663297317786,0.0027029632632483134,0.002702568150945543,0.04952095144236784,2
145,eco:b2263,7.22759031035449e-16,0.03924009044481608,0.0013481231770506132,0.0013477280647478432,0.04553330710965088,2
146,eco:b3843,6.879171789640146e-14,0.04779337975783526,0.002266680258529841,0.0022686360644285637,0.05521516970226189,2
147,eco:b4040,1.2166838865433576e-12,0.05160895584311323,0.01820826175228526,0.018214399991508038,0.061718313525871725,1
148,eco:b2232,2.040746555962226e-15,0.0416784197643639,1.5409379808022836e-05,1.5409379808022836e-05,0.048202230265104735,2
149,eco:b4211,4.75817200165781e-15,0.04447148193573925,0.0,0.0,0.04997347143665656,2
150,eco:b2262,4.521561254818381e-15,0.0445190054856587,0.0014202311723061044,0.0014206262846088744,0.050823256399608024,2
151,eco:b0662,5.261969447594665e-15,0.04449787137434341,0.00023809467364909278,0.0002371167706997375,0.05106161071848465,2
152,eco:b3738,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
153,eco:b4226,2.547431472898389e-27,0.0,0.0,0.0,0.0,1
154,eco:b2501,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
155,eco:b3957,1.0215200206322537e-24,0.001958650707290533,0.0013942948718600001,0.001395734209534376,0.002176278563656148,2
156,eco:b3172,3.6292277955027954e-06,0.08197575847797552,0.0,0.0,0.09405326266044466,2
157,eco:b4254,6.592383569655033e-05,0.09342379633880446,0.0006898660806360992,0.0006898660806360992,0.11033048380708914,2
158,eco:b2290,0.23449932927911796,0.1524762359496615,0.010790899966669024,0.010684787001321586,0.1986834499076066,2
159,eco:b3870,0.004875824572570483,0.12094808522587666,0.0010938236659416968,0.0014698472567555114,0.14907489741548516,2
160,eco:b2874,6.212512797231375e-05,0.0914708622103483,0.0038139908912240843,0.0037041359165813324,0.10408188716132166,2
161,eco:b3960,5.349606093086618e-26,0.001088139281828074,1.1853369083094488e-06,1.1853369083094488e-06,0.001088139281828074,2
162,eco:b0928,0.04250883134373692,0.1464033831316742,0.05564348757112756,0.054430664444812295,0.19436609213540668,2
163,eco:b3359,1.044446903888339e-25,0.002176278563656148,0.0007150968233986861,0.0007165361610730618,0.002176278563656148,2
164,eco:b1524,0.007092365193042952,0.12325413024333255,0.0046621708513863375,0.004366942093565407,0.15434762311802586,2
165,eco:b1761,0.007944686115912996,0.12761710830504344,0.0025111926870571046,0.0027848458037725973,0.16118606034275246,2
166,eco:b2818,0.004851228224373135,0.12118263225604965,0.0013485747339680644,0.0013471353962936884,0.14985473056746196,2
167,eco:b3959,5.349606093086618e-26,0.001088139281828074,0.0006646353378735125,0.0006631960001991365,0.001088139281828074,2
168,eco:b3958,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
169,eco:b2508,0.0010962814694873125,0.10130750181038034,1.5112468794674435e-05,2.1217530658739133e-05,0.12782565035013377,2
170,eco:b0477,0.0027440888069982703,0.11403256210468905,0.0011730317717149668,0.001343780531868457,0.14897084537998578,2
171,eco:b4384,0.0014428699811576942,0.1020242351565218,0.00256309654125494,0.002198694838125779,0.13531308493223648,2
172,eco:b0125,0.0027905533197217555,0.11406725409194331,0.002153012835650865,0.002485321284919984,0.14951491502089984,2
173,eco:b4374,0.006333898409549352,0.11998050054406965,0.015467792653813603,0.01515317740045898,0.17012360146201266,2
174,eco:b2518,0.02549281593150452,0.13376349061727352,0.008953619428226891,0.008636284460675924,0.17508488066159444,2
175,eco:b3806,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
176,eco:b4177,0.0009279378600562149,0.10141711230733504,3.207773108234274e-05,2.6603816811185576e-05,0.12716240354978142,2
177,eco:b1131,0.0027328493326551195,0.11629623579411218,0.004500104316822611,0.0045600593417358115,0.14895400512919554,2
178,eco:b0474,0.026637783561845575,0.136639600656056,0.019083470384348964,0.019095092964688788,0.17623771162944177,1
179,eco:b4213,8.017496273787356e-05,0.09171699222118827,6.119622497185493e-06,7.782814382059086e-06,0.10937381292386748,2
180,eco:b1623,0.0006415075611339602,0.10128013619670925,5.249349165370416e-07,3.556010724928347e-07,0.12655615452133434,2
181,eco:b2795,0.002447046505733976,0.11593663085968386,0.0003003019315447609,0.0003171131164440239,0.147604194258166,2
182,eco:b2162,0.0010679703444010182,0.10180262400223124,0.0006143836367568611,0.0006219653346372009,0.13204866708675222,2
183,eco:b0469,0.004325294675937165,0.11647687611066096,0.0036159044816713812,0.0032947311556320424,0.1527987639249881,2
184,eco:b2407,0.0007949749709820677,0.10130750181038034,3.1024646179617247e-05,6.265828873048525e-05,0.1271002241622484,2
185,eco:b0238,0.0026997230069487925,0.11399789121320086,0.0014341019869992995,0.0014607930769182165,0.14842677573907176,2
186,eco:b2868,0.0005014393238105579,0.09738676992213445,2.835443905234172e-06,2.508963122588333e-06,0.11963365041439067,2
187,eco:b2883,0.0006904245001068831,0.09919022862439619,1.3280403289221381e-05,1.877117924762146e-05,0.12205981963871006,2
188,eco:b2499,1.1651484497455569e-06,0.08384147231668553,0.0006112577696382731,0.0006780330715794445,0.09443394684145526,2
189,eco:b0522,7.641445665268599e-07,0.08002968286023857,0.000371529361799569,0.00040098158687708514,0.0912976400550813,2
190,eco:b2476,0.0001503899471377378,0.09890241735695532,0.002347893511173413,0.0023787449110705215,0.11705437894230099,2
191,eco:b0523,8.304358889508717e-06,0.08671116193344534,0.0010777170543952994,0.001114693165357137,0.0994112419438864,2
192,eco:b3397,0.00011245228095915953,0.10346000667776424,0.0,0.0,0.11697153499384215,2
193,eco:b3034,0.00011245228095915953,0.10346000667776424,0.0,0.0,0.11697153499384215,2
194,eco:b3032,0.001830477578239548,0.11365233834501898,2.436766315876175e-05,3.200277948334589e-05,0.13760367609660326,2
195,eco:b0516,2.533742053806434e-17,0.0029017047515415306,7.1120214498566925e-06,7.1120214498566925e-06,0.003264417845484222,2
196,eco:b0517,3.6777865506155534e-17,0.002487175501321312,0.0,0.0,0.003083061298512876,2
197,eco:b0505,3.6777865506155534e-17,0.002487175501321312,0.0,0.0,0.003083061298512876,2
198,eco:b2954,0.001758363906430798,0.11195552827716262,1.2548848872055109e-05,1.812454216361916e-05,0.1368640004657417,2
199,eco:b2507,0.002556114197638392,0.11379030779976256,0.00028418964550781887,0.00023547532602691417,0.14588778408147293,2
200,eco:b2781,0.00601010673746541,0.11842674169305674,0.03388046155397243,0.0339032553227859,0.15814237147207758,2
201,eco:b3988,0.020777186927895798,0.13183511399445064,0.00306850102831288,0.0027956730097744836,0.16659739426333556,1
202,eco:b2312,1.0614984635104357e-05,0.10412081760628093,0.0023656507488545833,0.0027643631397978653,0.11855352210357682,2
203,eco:b4005,1.6550082897636823e-05,0.10114352959272124,0.0019418401014246356,0.0021932333970141465,0.11331784827432315,2
204,eco:b2500,0.00029111819570627333,0.10627524495471022,0.007939980914357402,0.007710509585165838,0.1260090139578717,2
205,eco:b2557,1.6031538457882367e-05,0.09205476656032842,0.0011922389334627975,0.0012068554903445201,0.10402210230828327,2
206,eco:b2676,0.018231055604339387,0.12978160754593895,0.0014273676589206753,0.0014544822348665674,0.16064371790704773,2
207,eco:b0104,0.0007031839686537972,0.10119812798926252,0.0003654449971705028,0.00037878006135128235,0.12564937178647761,2
208,eco:b3650,0.01671199554749909,0.12884503924406104,0.0015277649601757655,0.0015549124914679261,0.158060682516613,1
209,eco:b4006,0.0011897350160108774,0.10147200654944998,1.786813082518582e-05,1.8529120698642844e-05,0.1282505428316095,2
210,eco:b3164,0.019532888079719715,0.13064078891993647,0.0011577682926145253,0.0011351885728028096,0.1630376243270695,2
211,eco:b2752,1.0790317634288635e-08,0.07072306026238001,0.0,0.0,0.0765839302155955,2
212,eco:b2750,9.741081122613752e-08,0.07936310450127398,0.0003544157355845252,0.0003544157355845252,0.08765881078177094,2
213,eco:b4238,0.02139972545005642,0.13239373735883392,0.004308904606314574,0.004156803319110163,0.16895502937396303,2
214,eco:b4372,0.015057595579340551,0.12770404094012863,0.0002517947727211993,0.00024439397104283347,0.15416151675672907,2
215,eco:b0160,0.014504780100249132,0.12969182435151078,0.001400999021273955,0.001354336365048846,0.1598017053675379,2
216,eco:b3648,0.018130338077408076,0.13211383516568628,0.013397821251378974,0.013191277802260098,0.17065459929986596,1
217,eco:b0512,1.1443116143595315e-17,0.0019344698343610205,0.0,0.0,0.0023576351106274936,2
218,eco:b3779,0.0009151393739124885,0.10724801607557713,0.0,0.0,0.12255755971751657,2
219,eco:b0910,0.003534594750961485,0.11222360496863741,0.0005278822898367397,0.0005421153127666943,0.13611784781534528,2
220,eco:b2066,0.0012833460561849984,0.10666829706976319,0.002957689091838822,0.0028862254117694164,0.13752111146017607,2
221,eco:b2780,0.004320117262112199,0.1128314969004567,1.7435577234178277e-05,1.4773907521068047e-05,0.13842625757750918,1
222,eco:b2065,0.0052037360827628665,0.1130015262809577,3.272944789744529e-05,3.8523449520057107e-05,0.14005846650025122,2
223,eco:b3640,0.0019617090229138287,0.11182196963919405,0.000713865283645093,0.0007161665664398427,0.13627329628417786,1
224,eco:b1098,0.0029676344142009984,0.1137212812254224,0.0008026022034194265,0.0008173822655335551,0.14347833281456804,1
225,eco:b2827,0.0006975325027224021,0.10166460526036271,1.3583486317126638e-05,1.5592119248053868e-05,0.12678716821807168,2
226,eco:b1238,0.0006353097013072284,0.10174737156043898,3.264416995137931e-05,3.793626873677417e-05,0.12760327267944274,2
227,eco:b0391,0.00016048919353165933,0.09200958630680188,1.32367101634855e-05,7.174404508374368e-06,0.11272890904283735,2
228,eco:b2143,0.0003017712756408366,0.0922813350234353,3.4091883940520805e-05,3.31495106270722e-05,0.11599332688832159,2
229,eco:b4382,0.00045764360486790824,0.1014994759610768,0.0006696465400280212,0.0010225903859844552,0.1275147534124686,2
230,eco:b2147,0.00019185256611733607,0.09289867794851775,0.0013891820291928394,0.0013906965276740608,0.11663965492855606,2
231,eco:b0337,0.00018010815832196367,0.09276077788229035,0.0001582766805327636,0.00017181204057568685,0.11555151564672798,2
232,eco:b2873,1.063454315042224e-05,0.08112052449160917,0.0,0.0,0.09421087963861459,2
233,eco:b3642,4.544589436529641e-05,0.10517224802250144,0.008374774941443544,0.009566725474549793,0.12378958395008474,2
234,eco:b0033,0.0010685873826318567,0.1046438917667367,0.005386946514979301,0.005228095213562737,0.1243973050284261,2
235,eco:b4245,6.231233114131587e-05,0.09453834195668624,0.0016575704980885792,0.0018316374674284782,0.10660164403363563,2
236,eco:b1012,0.00019187442116269576,0.09406399001510729,0.0019750513698825077,0.0020653752204679607,0.1181224213460341,2
237,eco:b1011,1.1050927798301534e-05,0.08836650110775811,0.0012873602131042014,0.0014458352726762194,0.1035819669388769,2
238,eco:b1010,7.5263994900479794e-06,0.0916273372923308,0.0005920301868099371,0.0007319201878416567,0.10575510512942532,2
239,eco:b3831,0.00017464795806256968,0.0926004110151192,0.0002822237159840261,0.0002614946192990848,0.1139193067239859,2
240,eco:b1009,0.00012578010206667906,0.10377499701085459,0.0023929605988470284,0.002556837210495099,0.1241477359540476,2
241,eco:b1539,0.0013663086734362413,0.11232446500905262,0.0015013912089514166,0.0016579954097734162,0.1342735066891762,2
242,eco:b1008,0.0001248024474778102,0.10219107773241146,0.0,0.0,0.1202084126730486,2
243,eco:b2498,0.0008290636398480868,0.10520175763193536,0.006624568067681199,0.006636677337501117,0.13494891488634725,2
244,eco:b1062,3.5783258674443705e-06,0.09200958630680188,0.0011045421208947482,0.0013835115985969073,0.10102581193440859,2
245,eco:b2165,0.00019129014198143658,0.09289867794851775,0.000689159667731147,0.0006897673025604066,0.11663965492855606,2
246,eco:b0945,2.694758944668746e-06,0.09516219903558824,0.0013751954872133,0.001723315391346381,0.10615032712421214,2
247,eco:b1281,0.0006833524835581789,0.1086779896232515,0.008025618433945779,0.00889710479436782,0.13323682272267726,2
248,eco:b0171,0.004294842151277538,0.11636842464314638,0.0014827440114950257,0.0015677467895588845,0.14852274131381865,1
249,eco:b2291,0.0008122098195299739,0.1020242351565218,0.00016586504219323603,0.00018524707043355925,0.12901526293800536,2
250,eco:b2166,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
251,eco:b3517,0.00798132445732953,0.1267114106793571,0.023941534807748653,0.024925381609167192,0.16510724796905427,2
252,eco:b0674,0.0010871837194208502,0.10783407080823056,0.00034763825559795393,0.0003763444840673096,0.13243658167488448,2
253,eco:b1014,0.006679117612262529,0.12272964458272263,0.0029075696346699304,0.002869364638515541,0.15193817185112085,2
254,eco:b3744,0.0005571010259680209,0.10591498988706713,0.0001472078298534054,0.00012945293289918141,0.1262924809442767,2
255,eco:b2662,0.0007828942743586287,0.11272972465430477,0.008227536182254835,0.009423544511430789,0.1426003599833852,2
256,eco:b2957,0.0010871837194208502,0.10783407080823056,0.00034763825559795393,0.0003763444840673096,0.13243658167488448,2
257,eco:b2661,0.0008788425297312558,0.10703370373971385,0.001177930845095677,0.001270899023628165,0.13032194501182567,2
258,eco:b2574,0.005814024706864793,0.12090908229610373,0.0060268084137483705,0.006159584027085619,0.15062031427646236,2
259,eco:b1525,0.0008763493036397927,0.1070031575913863,0.005400572665184111,0.006078167243110432,0.12977787537091162,2
260,eco:b0219,0.005787442659621196,0.12264935040896881,0.0002427927241856008,0.00021843618123941995,0.14969669129081542,2
261,eco:b3213,0.00693699418214265,0.12276983110681652,0.007330313697612413,0.0073634902678198205,0.15248224149203493,2
262,eco:b4139,0.0032034282842289107,0.1189527487944853,0.002563374140305967,0.00270129271812203,0.1468895510244804,2
263,eco:b3729,0.0007111378573572496,0.10992056997954197,0.024554357715872565,0.02402315178098626,0.13973437244655987,1
264,eco:b2366,0.19795197982037127,0.14872632455383483,0.0003532977293281639,0.0002209748665597785,0.18890315041022318,2
265,eco:b3772,0.11626090226297435,0.13673926484325954,0.005197249200293022,0.004971426204257764,0.17109221029242783,2
266,eco:b2551,0.016373873429357973,0.12573409262247406,0.002124560458890524,0.0020921161153777544,0.1553787646279486,2
267,eco:b2905,0.004905835117187021,0.11786830059736486,0.01303576819961901,0.012308588896470912,0.1425697443651743,2
268,eco:b4388,7.036857826385946e-07,0.08037278975353004,0.0023799312106745104,0.002414427742239332,0.08771201337369838,2
269,eco:b4471,0.02430892431786579,0.12374226541261307,0.0009965710918963292,0.0010766016811664654,0.14860552939987126,2
270,eco:b0311,3.125291845955478e-05,0.09018116765195348,0.0,0.0,0.10156464907073012,2
271,eco:b0312,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
272,eco:b2903,0.009060236030219826,0.1170221798377708,0.00011520341821757203,0.00010293404563426678,0.14125620480353912,2
273,eco:b3616,3.854534655374938e-08,0.07149867738371808,3.121033168858886e-06,4.374457637808678e-06,0.07717835743886277,2
274,eco:b3617,0.009060238032612047,0.11705871501723936,0.0008892780632005296,0.0009653734208254972,0.14180027444445312,2
275,eco:b0870,0.014840458910969332,0.1245231033544396,0.0031655813752803417,0.0032045465488012783,0.15240192644980474,2
276,eco:b0004,7.036857826385946e-07,0.08035556455212552,0.0023533474506592838,0.0023976713979367657,0.08832085320995936,2
277,eco:b0907,1.2849156417697635e-05,0.09180682277184565,0.006314199208430422,0.006496488381034788,0.10305863024371016,2
278,eco:b0003,3.854534655374938e-08,0.071836035735695,0.0,0.0,0.07837531064887364,2
279,eco:b3940,2.547431472898389e-27,0.0,0.0,0.0,0.0,2
280,eco:b3433,3.059432650288686e-05,0.09171459661122339,0.0,0.0,0.10520389113969121,1
281,eco:b2913,0.00022948831329811095,0.1006547823356289,0.00453529194765913,0.004657869051266962,0.11389428338557869,2
282,eco:b4024,0.0005571010259680209,0.10591498988706713,0.0006957927651776465,0.0006957927651776465,0.125929767850334,2
283,eco:b3124,0.0037153655247743754,0.11865160259500558,0.0010436140185721172,0.0013117749980512846,0.139599920693501,2
284,eco:b2585,3.805166258741721e-07,0.07033184471960563,0.002763020333269325,0.002763020333269325,0.07919156910931059,1
285,eco:b1261,1.1042973721401673e-18,0.004352557127312296,4.741347633237795e-06,4.741347633237795e-06,0.004352557127312296,2
286,eco:b1386,0.0026435821201468627,0.11676707075684137,0.004109349510831288,0.004092313759331878,0.1359437413028276,2
287,eco:b0031,6.396600428447852e-24,0.002720348204570185,0.0,0.0,0.0034457743924555676,1
288,eco:b2478,2.547431472898389e-27,0.0,0.0,0.0,0.0,1
