,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
10,sce:YCR012W,9.529397571089586e-05,0.11700674281720556,0.0010770849672910893,0.0010068033285140243,0.13498134277629936,0.13498134277629936,9.085023592789929e-09,0.005698005698005698,0.4666666666666667,0.0011364798872063586,1.2191297661762555e-05,0.9821109123434705,1.0,2
11,sce:YLR134W,0.15887641354896445,0.16354797236237337,0.05685267026040805,0.05592298287308096,0.21602302414268137,0.21602302414268137,0.025242209394361906,0.03323836657169991,0.5126050420168067,0.002998092912355581,0.020339630245579016,0.9803220035778175,1.0,2
12,sce:YOR347C,0.18994337095451985,0.16186004636674253,0.058106846331435515,0.05606320411762061,0.2198694626045047,0.2198694626045047,0.03608002614671217,0.04368471035137702,0.4241545893719807,0.0038545486244251,0.024317154933654047,0.9660107334525939,1.0,2
13,sce:YNL071W,0.05058047729525765,0.14074561083108092,0.006396003457073046,0.007275536029748153,0.18228232409143852,0.18228232409143852,0.002558553555033703,0.016144349477682812,0.6911764705882353,0.0016555642064567987,0.006475535268868993,0.9713774597495528,1.0,2
14,sce:YPL017C,0.022703164445631883,0.14289824464463796,0.029955027119868877,0.02913920849077302,0.19014609954780662,0.19014609954780662,0.0005150629493145949,0.020892687559354226,0.3116883116883117,0.0025687072651132577,0.0029053753358034696,0.9785330948121646,1.0,2
15,sce:YOL086C,0.007308297004645439,0.13778672914746548,0.0,0.0,0.16622541091914111,0.16622541091914111,5.340823425969033e-05,0.005698005698005698,1.0,0.0008590751573508742,0.0009355845071228836,0.9695885509838998,1.0,2
16,sce:YMR318C,0.007390341746319011,0.14691412037235613,0.05707134406535354,0.055505928980730944,0.17853374730155167,0.17853374730155167,5.461133958544061e-05,0.011396011396011397,0.42424242424242425,0.0016120546330224343,0.0009460617818503969,0.9570661896243292,1.0,2
17,sce:YPL061W,0.013602728216458767,0.15289913154351412,0.04084812081040713,0.042588526062100826,0.19377747134157136,0.19377747134157136,0.00018497884423601788,0.020892687559354226,0.19047619047619047,0.0031146948406305104,0.0017411574546544013,0.9713774597495528,1.0,2
18,sce:YLR153C,0.0451849054996716,0.14317779778055836,0.00803389918661656,0.008124094507029474,0.18250690430177346,0.18250690430177346,0.0020418599272044647,0.016144349477682812,0.6911764705882353,0.0018468326603932061,0.005784835137889722,0.9660107334525939,1.0,2
19,sce:YMR170C,0.012832583451057925,0.14770477826874284,0.01716910825095302,0.0179529430103355,0.18687925981373024,0.18687925981373024,0.0001646314923596777,0.016144349477682812,0.27941176470588236,0.0023256781971034593,0.0016426073270329146,0.960644007155635,1.0,2
20,sce:YBR019C,3.7263373338126815e-06,0.10179098418937703,0.005001567873008297,0.005005136845453795,0.12577154949842942,0.12577154949842942,3.68835263338809e-10,0.013295346628679962,0.21978021978021978,0.0025498756473965466,4.5530394611433936e-07,0.9785330948121646,1.0,2
21,sce:YMR278W,5.683644240922625e-05,0.12073860483722092,0.01426898530930658,0.01543501004201866,0.14885281476742845,0.14885281476742845,4.157641765112964e-09,0.013295346628679962,0.27472527472527475,0.002277082018285882,7.236806711174379e-06,0.9695885509838998,1.0,2
22,sce:YOR136W,0.013696748386895363,0.13671429196543353,0.0003405225446464296,0.00033510206231869094,0.1759175811526216,0.1759175811526216,0.00018734296603793688,0.009496676163342831,0.5555555555555556,0.0011323316604783427,0.00175215508776751,0.9695885509838998,1.0,2
23,sce:YPR001W,0.029177385734191923,0.13355422925577023,0.0002652532521097204,0.0002629947124267173,0.16623516822946832,0.16623516822946832,0.0008513270449179776,0.01234567901234568,0.717948717948718,0.0011613156386811219,0.0037353073690233737,0.9713774597495528,1.0,2
24,sce:YGL062W,0.16562232343926325,0.1454542251715709,0.0005997067670679307,0.0005941306383434184,0.1964873234816233,0.1964873234816233,0.027431859759856056,0.03133903133903134,0.6212121212121212,0.002397889681367748,0.021203471460855144,0.9695885509838998,1.0,2
25,sce:YNL009W,0.013696748386895363,0.13671429196543353,0.0003405225446464296,0.00033510206231869094,0.1759175811526216,0.1759175811526216,0.0001873429660379369,0.009496676163342831,0.5555555555555556,0.0011323316604783427,0.00175215508776751,0.9821109123434705,1.0,2
26,sce:YOL126C,0.04786061176847424,0.13761400996332576,0.0011440374239683178,0.0011568032706630311,0.17696867340741732,0.17696867340741732,0.0022905560522454215,0.016144349477682812,0.6176470588235294,0.0014107309929075927,0.006127019517123306,0.9713774597495528,1.0,2
27,sce:YIL125W,0.02878492718312363,0.14931190268377167,0.03042099116201241,0.03055285252926964,0.19954992643738906,0.19954992643738906,0.0008279318349645429,0.019943019943019943,0.26666666666666666,0.0024041427721051625,0.0036835731327269764,0.9856887298747764,1.0,2
28,sce:YLR304C,0.005505337242613447,0.12373240512622499,7.575493414990251e-05,0.00010143723519006523,0.15192016224779734,0.15192016224779734,3.0285610898546395e-05,0.005698005698005698,0.06666666666666667,0.0007262230833023534,0.0007045130699246622,0.9749552772808586,1.0,2
