,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
17,pae:PA0330,0.0003444235153529786,0.14032549094028487,0.01552010549490327,0.01793321675840049,0.17131013629225555,0.17131013629225555,1.1861042534176887e-07,0.0078125,0.5,0.0014054656637393595,4.460514221440216e-05,0.9703703703703703,1.0,1
18,pae:PA0342,0.00014205362664990938,0.11761732490171735,1.2838933478594642e-06,1.3700847893940857e-06,0.1422684772375787,0.1422684772375787,2.0161764397376203e-08,0.004340277777777778,0.8,0.000683958444040968,1.8371610496757535e-05,0.9685185185185186,1.0,1
19,pae:PA0350,7.911502161716152e-05,0.12829677731509692,0.006277197172753057,0.005914365266405474,0.15611251562588654,0.15611251562588654,6.304686835389168e-09,0.008680555555555556,0.7777777777777778,0.001220204213779359,1.0188600114458233e-05,0.9814814814814815,1.0,1
20,pae:PA0353,0.007973343427382219,0.14586721356171412,0.00019921765327257976,0.00025391860605632264,0.1783763026683177,0.1783763026683177,6.35775433765674e-05,0.006944444444444444,0.6071428571428571,0.0009831254054684993,0.0010327745699717891,0.9777777777777777,1.0,2
21,pae:PA0363,0.00036539920520362295,0.13553756109918932,4.694602380693806e-05,8.77546762295983e-05,0.164113260540693,0.164113260540693,1.3340842772697229e-07,0.003472222222222222,0.6666666666666666,0.0006732190133831768,4.730376142301806e-05,0.9574074074074074,1.0,1
22,pae:PA0381,0.005989790669953683,0.14889321893498872,0.0017448390900357683,0.002001185678634724,0.17839841115396773,0.17839841115396773,3.5879319245674675e-05,0.003472222222222222,0.16666666666666666,0.0006521345816029153,0.0007758464539942203,0.9685185185185186,1.0,2
23,pae:PA0390,3.1912912418669185e-05,0.11260563999326478,0.0011768844806410309,0.0011323332750409292,0.12774185802345983,0.12774185802345983,1.0189461641023379e-09,0.0026041666666666665,0.3333333333333333,0.0007117042148959593,4.133397853750115e-06,0.9611111111111111,1.0,2
24,pae:PA0393,3.3193338791080224e-05,0.11752977944217012,0.0007107836851625501,0.0006740073931094851,0.13870850037031046,0.13870850037031046,1.1346006144449593e-09,0.004340277777777778,0.5,0.0009314948284262442,4.141592289162802e-06,0.9648148148148148,1.0,2
25,pae:PA0402,1.9269781056600108e-05,0.12273708408904434,0.00317651495165248,0.0030800490125703988,0.14679749374576145,0.14679749374576145,3.7509562334648294e-10,0.004340277777777778,0.6,0.000746281562448647,2.4274049111004056e-06,0.9703703703703703,1.0,2
26,pae:PA0407,0.002049857817002273,0.13967382457368913,0.003796628373490908,0.0038776074871568794,0.17685914698449504,0.17685914698449504,4.187871859476561e-06,0.013888888888888888,0.5333333333333333,0.0015936184114413883,0.00026501239003442437,0.9537037037037037,1.0,2
27,pae:PA0409,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9907407407407407,0.0,2
28,pae:PA0412,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728793e-14,0.0,0.0,0.00016021361815926347,0.0,0.9666666666666667,0.0,2
29,pae:PA0414,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728793e-14,0.0,0.0,0.00016021361815926347,0.0,0.975925925925926,0.0,2
30,pae:PA0420,2.545453393959607e-07,0.08849727262466334,0.0019208840139009558,0.0019208840139009558,0.0996710147224867,0.0996710147224867,2.5761669173198205e-13,0.0026041666666666665,0.6666666666666666,0.000991444815860694,3.2758724117620544e-08,0.9425925925925925,1.0,2
31,pae:PA0430,6.995544943109088e-05,0.12146250667735042,0.0,0.0,0.14521305147121516,0.14521305147121516,4.8972598975784735e-09,0.005208333333333333,1.0,0.0007670860550540197,9.01664791121594e-06,0.9611111111111111,1.0,2
32,pae:PA0432,0.0007823889555352355,0.128479461904439,1.3712274789598858e-07,1.3712274789598845e-07,0.14978140942498894,0.14978140942498894,6.121610455617375e-07,0.006944444444444444,0.9642857142857143,0.0009378654574653739,0.00010133827274012016,0.9407407407407408,1.0,2
33,pae:PA0437,6.319335090022099e-05,0.1183002499947972,0.00018812401104087434,0.00024369303278384043,0.14156952341362486,0.14156952341362486,4.0008188705322125e-09,0.005208333333333333,0.6,0.0008420068196862236,8.161127849084769e-06,0.9851851851851852,1.0,2
34,pae:PA0441,2.1739267413268717e-05,0.12181389290688951,0.0016847111732298367,0.001928171687475862,0.1430562311503324,0.1430562311503324,4.711616719973352e-10,0.003472222222222222,0.3333333333333333,0.0006589396811288484,2.8076549799617365e-06,0.9592592592592593,1.0,2
35,pae:PA0447,0.002983890428698342,0.1391507016352109,0.0021889809242337434,0.0026066310169819704,0.17612769768533748,0.17612769768533748,8.881752143584538e-06,0.0078125,0.6388888888888888,0.000950743255698655,0.000385984733827876,0.9777777777777777,1.0,2
36,pae:PA0463,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9611111111111111,0.0,2
37,pae:PA0464,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9425925925925925,0.0,2
38,pae:PA0482,0.06433026178763761,0.15917465592797939,0.005758967917061416,0.006340478206128655,0.20900223537758325,0.20900223537758325,0.0041369876300347,0.024305555555555552,0.4312169312169312,0.0020115414251663643,0.008330960902686075,0.9685185185185186,1.0,2
39,pae:PA0500,5.472991774664349e-10,0.0714970607564209,0.0012851143932812049,0.0012851143932812049,0.07796735666236435,0.07796735666236435,9.748767941717192e-14,0.001736111111111111,0.0,0.0009700278681336286,6.922182516878248e-11,0.9592592592592593,1.0,2
40,pae:PA0501,7.544086338319632e-06,0.10038223692343011,0.006395404961868906,0.006395404961868906,0.1161232919495029,0.1161232919495029,5.6910999980248804e-11,0.003472222222222222,0.3333333333333333,0.00106940686193574,9.739981601613545e-07,0.9666666666666667,1.0,2
41,pae:PA0504,1.6646268043610168e-08,0.07910884703434647,0.002567212086108698,0.002567212086108698,0.0877385216782438,0.0877385216782438,1.645531418616754e-13,0.0026041666666666665,0.3333333333333333,0.0011367752745231148,2.129610855065194e-09,0.9592592592592593,1.0,2
42,pae:PA0518,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728793e-14,0.0,0.0,0.00016021361815926347,0.0,0.9574074074074074,0.0,2
43,pae:PA0519,8.146622879198846e-05,0.12850560218153045,0.010836742204846027,0.010836742204846027,0.1601709041894831,0.1601709041894831,6.576487075955148e-09,0.013888888888888888,0.3333333333333333,0.0020653921809839063,1.0390664722386848e-05,0.987037037037037,1.0,2
44,pae:PA0524,3.1199499690894076e-06,0.1096346180736369,0.0002558161984747552,0.0002558161984747552,0.12861123604127503,0.12861123604127503,1.3204100791899571e-11,0.005208333333333333,0.9333333333333333,0.0009508101957372195,3.901111427521797e-07,0.9648148148148148,1.0,2
45,pae:PA0546,0.0003033480793583573,0.13128352415760178,0.0032417424104526017,0.0034108864177232875,0.15479431463320614,0.15479431463320614,9.204534262147727e-08,0.006944444444444444,0.6428571428571429,0.0010496599494530456,3.92904134716809e-05,0.9629629629629629,1.0,2
46,pae:PA0548,0.0009408764347428278,0.14267111694651505,0.04895044040631104,0.047048077527524004,0.17940751007973268,0.17940751007973268,8.85322087773163e-07,0.01909722222222222,0.24675324675324675,0.0030750119551100387,0.00012186548588453988,0.9259259259259259,1.0,1
47,pae:PA0551,0.0008168904558765581,0.13850987603557505,0.0012441936155364825,0.0014892389176594722,0.1644008274298222,0.1644008274298222,6.673201185235163e-07,0.005208333333333333,0.6,0.0009187438637141067,0.00010580802507046358,0.9703703703703703,1.0,1
48,pae:PA0552,0.0024459748838631654,0.12757120475100428,5.656313350709528e-06,5.499193535412042e-06,0.14924950016912153,0.14924950016912153,5.983880146924184e-06,0.006944444444444444,0.6785714285714286,0.0008785866354794118,0.0003168433270507007,0.9555555555555556,1.0,2
49,pae:PA0555,0.014576228965310741,0.1565316071182707,0.05058066082033778,0.04528291989870866,0.19393347408486353,0.19393347408486353,0.00021248645555720894,0.016493055555555556,0.2807017543859649,0.0020370269644508655,0.0018880750753119105,0.9703703703703703,1.0,1
50,pae:PA0582,1.260052965712709e-05,0.12408743314778431,0.0030591274657359073,0.003508541444579638,0.14301284041683746,0.14301284041683746,1.5925679943844082e-10,0.003472222222222222,0.16666666666666666,0.0008795514143711025,1.6273331382591379e-06,0.9592592592592593,1.0,1
51,pae:PA0607,0.0003378918154417162,0.1380557452944748,0.002431330366498637,0.002404607778181112,0.1650994054721503,0.1650994054721503,1.1415091974330778e-07,0.004340277777777778,0.5,0.0008792259249205854,4.3759997091677025e-05,0.9685185185185186,1.0,1
52,pae:PA0650,4.01624052527578e-07,0.10221800205894516,0.002159468636575151,0.0021553394430356134,0.11848041471678192,0.11848041471678192,1.3829237421288852e-12,0.005208333333333333,0.6,0.0013691281018454403,5.193984049861279e-08,0.9777777777777777,1.0,2
53,pae:PA0651,8.285948443732842e-10,0.08027516963932665,9.054317421385783e-05,9.604629562591842e-05,0.0889611397379483,0.0889611397379483,1.5967259864370077e-13,0.0026041666666666665,0.3333333333333333,0.0010032237980324371,1.0655235333788281e-10,0.9666666666666667,1.0,2
54,pae:PA0652,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287943e-14,0.0,0.0,0.00016021361815926347,0.0,0.9555555555555556,0.0,2
55,pae:PA0672,4.545344631222695e-16,0.003100198412698413,6.033400907423497e-06,6.033400907423497e-06,0.003472222222222222,0.003472222222222222,1.5389566645317294e-13,0.0026041666666666665,0.3333333333333333,0.0015397152909860054,1.9424343182669303e-44,0.9574074074074074,0.005861664712778429,2
56,pae:PA0761,0.023250154121843877,0.1621162820128907,0.02216512006047101,0.020336330742806212,0.20648269184241524,0.20648269184241524,0.0005404218268315293,0.01909722222222222,0.42424242424242425,0.001784978739275877,0.003011062523350722,0.9537037037037037,1.0,2
57,pae:PA0773,4.4388472752357833e-11,0.0046875,0.0,0.0,0.005208333333333333,0.005208333333333333,8.815012700783074e-13,0.0026041666666666665,1.0,0.0005954195685160934,1.252017133790968e-27,0.9592592592592593,0.010550996483001172,1
58,pae:PA0782,0.0009024993714971714,0.1394271599828305,0.01175868755885017,0.011739990937697843,0.17752478315246117,0.17752478315246117,8.0464060694917e-07,0.019965277777777776,0.43873517786561267,0.0026061259614921883,0.00011484992581634673,0.9629629629629629,1.0,2
59,pae:PA0792,0.0002879751507677504,0.12285645491581836,2.3781514638374557e-05,4.436820422382109e-05,0.14432407740515776,0.14432407740515776,8.270119552471965e-08,0.001736111111111111,0.0,0.00035100024847605225,3.7245140455125015e-05,0.9740740740740741,1.0,2
60,pae:PA0795,0.005509591677909914,0.13344708107378453,0.0016383121312538696,0.0015987524343200848,0.16783651452436346,0.16783651452436346,3.0311648274389782e-05,0.008680555555555556,0.6222222222222222,0.0011181992042279898,0.000713087531648014,0.9722222222222222,1.0,2
61,pae:PA0796,0.0026118090068122024,0.13588748595572767,6.014500231860103e-05,6.614231374064308e-05,0.16509253782205366,0.16509253782205366,6.8081187798552565e-06,0.00954861111111111,0.8363636363636363,0.0009717032075397372,0.0003379425289699008,0.975925925925926,1.0,2
62,pae:PA0835,0.044692237954814557,0.15307926192976787,0.0038626202376257964,0.0031336971865652983,0.20146397165442362,0.20146397165442362,0.00199626264655173,0.021701388888888888,0.52,0.0019108984404971176,0.005787091502634188,0.9740740740740741,1.0,2
63,pae:PA0836,0.011288744794697094,0.15092115525023228,0.0003283192667979011,0.00038183483147568296,0.18831224105477667,0.18831224105477667,0.00012735719089664632,0.008680555555555556,0.7333333333333333,0.0009243623892689233,0.0014617146648328455,0.9629629629629629,1.0,2
64,pae:PA0849,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287975e-14,0.0,0.0,0.00016021361815926347,0.0,0.9518518518518518,0.0,2
65,pae:PA0865,1.372897584231203e-05,0.115151328117087,0.0010900166349768715,0.0011604676139348733,0.13554810463178968,0.13554810463178968,2.1257365947530604e-10,0.008680555555555556,0.5333333333333333,0.001457726327756318,1.776760279676876e-06,0.9777777777777777,1.0,2
66,pae:PA0871,5.224257100952667e-07,0.10395079570806817,0.0,0.0,0.11737497236784979,0.11737497236784979,6.379769023112631e-13,0.0008680555555555555,0.0,0.0002843977975300348,6.72519730606378e-08,0.9722222222222222,1.0,2
67,pae:PA0872,1.6032596204837793e-05,0.1209044859728603,0.006991315914452208,0.006589871320917945,0.14537185052324347,0.14537185052324347,2.81141493479565e-10,0.00954861111111111,0.41818181818181815,0.0016071040908418564,2.071192002910989e-06,0.9685185185185186,1.0,2
68,pae:PA0895,1.5882535897074769e-06,0.10220146192916216,0.00013126956311517146,0.0001394514676104055,0.11573219282368909,0.11573219282368909,2.7106503399347073e-12,0.001736111111111111,0.0,0.0005911304118954075,1.9797531721478213e-07,0.9629629629629629,1.0,2
69,pae:PA0897,0.000567855204997856,0.1273654032511035,0.001606805356424673,0.0016293933130587278,0.15314370347738693,0.15314370347738693,3.2249976468641467e-07,0.008680555555555556,0.8,0.0012684871098499505,7.354878422045433e-05,0.975925925925926,1.0,2
70,pae:PA0898,2.9539766172054965e-05,0.11705059946668314,0.0009795124992241964,0.0009572836735965389,0.13591108800258564,0.13591108800258564,8.853399621059092e-10,0.001736111111111111,0.0,0.0004944739344990129,3.702572523689837e-06,0.9592592592592593,1.0,2
71,pae:PA0899,1.8493177714878496e-05,0.1098825738904353,0.00043460893183189275,0.0004650196619547877,0.12525397168140673,0.12525397168140673,3.4252819494336313e-10,0.001736111111111111,0.0,0.0005194294817694749,2.3945704104602e-06,0.9907407407407407,1.0,2
72,pae:PA0901,0.0008941112938008467,0.13841881102831954,0.0022357748599609495,0.0022131869033268753,0.17277321238526588,0.17277321238526588,7.895330760542975e-07,0.013888888888888888,0.85,0.0015607471715244773,0.00011383196655068854,0.9592592592592593,1.0,2
73,pae:PA0903,0.023466209534849368,0.14148858304709278,0.0,0.0,0.16904135472659912,0.16904135472659912,0.0005507094971981773,0.004340277777777778,1.0,0.00046741023169285937,0.0030395899132347687,0.9629629629629629,1.0,1
74,pae:PA0904,0.0013345740314735434,0.143318591949676,0.012171267222072962,0.012205061567738772,0.17569706398647456,0.17569706398647456,1.778200709713261e-06,0.0078125,0.7777777777777778,0.0010912431621857763,0.00017271462723908153,0.9703703703703703,1.0,1
75,pae:PA0905,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287924e-14,0.0,0.0,0.00016021361815926347,0.0,0.9462962962962963,0.0,2
76,pae:PA0927,0.17310548225017908,0.17290036537701128,0.003114672988365586,0.0030670672588090048,0.22671667516233696,0.22671667516233696,0.029966743051979723,0.028645833333333332,0.8409090909090909,0.002038939824774952,0.02242195672898478,0.9555555555555556,1.0,2
77,pae:PA0928,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9666666666666667,0.0,2
78,pae:PA0932,0.00034633769631693895,0.1274167913500549,0.0,0.0,0.14721916168044977,0.14721916168044977,1.198501861611405e-07,0.001736111111111111,1.0,0.0003450473135336932,4.483987641433083e-05,0.9648148148148148,1.0,2
